date,cash,holdings_value,portfolio_value,nav,daily_return,turnover
2023-02-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-01,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-02,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-31,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-25,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-22,74.24909105492407,995584.6000000001,995658.849091055,0.995658849091055,-0.004341150908945046,0.9996258631500001
2023-05-23,74.24909105492407,981808.4,981882.6490910549,0.9818826490910549,-0.013836265315751994,0.0
2023-05-24,74.24909105492407,973807.5,973881.7490910549,0.9738817490910548,-0.008148529773294833,0.0
2023-05-25,74.24909105492407,976795.9,976870.1490910549,0.976870149091055,0.0030685450289926752,0.0
2023-05-26,74.24909105492407,982810.6000000001,982884.849091055,0.982884849091055,0.006157113108222756,0.0
2023-05-29,1032.5712910549246,977266.2,978298.7712910549,0.9782987712910549,-0.004665935998750204,0.007483184837778102
2023-05-30,1032.5712910549246,981747.5,982780.071291055,0.9827800712910549,0.0045807069695960045,0.0
2023-05-31,1032.5712910549246,982313.7,983346.2712910549,0.9833462712910549,0.0005761207583871997,0.0
2023-06-01,1032.5712910549246,986228.2000000001,987260.771291055,0.987260771291055,0.003980795081330424,0.0
2023-06-02,1032.5712910549246,988692.8,989725.371291055,0.989725371291055,0.0024964022390729923,0.0
2023-06-05,1267.1832410549255,983114.6,984381.7832410549,0.9843817832410549,-0.005399061401274996,0.010685762290001816
2023-06-06,1267.1832410549255,963281.7999999999,964548.9832410548,0.9645489832410548,-0.020147467514789796,0.0
2023-06-07,1267.1832410549255,961441.3,962708.4832410549,0.962708483241055,-0.0019081457053797823,0.0
2023-06-08,1267.1832410549255,960779.6,962046.7832410549,0.9620467832410549,-0.0006873316393477547,0.0
2023-06-09,1267.1832410549255,969108.7999999999,970375.9832410548,0.9703759832410548,0.008657791019205607,0.0
2023-06-12,725.0382112149096,965358.0999999999,966083.1382112148,0.9660831382112148,-0.0044238986784297385,0.500279766486559
2023-06-13,725.0382112149096,972355.3,973080.338211215,0.973080338211215,0.007242854908901641,0.0
2023-06-14,725.0382112149096,972018.0,972743.0382112149,0.9727430382112149,-0.00034663119452205127,0.0
2023-06-15,725.0382112149096,982204.3999999999,982929.4382112148,0.9829294382112148,0.010471830277738903,0.0
2023-06-16,725.0382112149096,991631.7000000001,992356.738211215,0.9923567382112151,0.009591024170724216,0.0
2023-06-19,1218.56491121491,987040.4,988258.9649112149,0.9882589649112149,-0.004129334887559288,0.006193684149390843
2023-06-20,1218.56491121491,985851.0,987069.5649112149,0.9870695649112149,-0.00120353069613377,0.0
2023-06-21,1218.56491121491,964704.0,965922.5649112149,0.9659225649112149,-0.02142402192483983,0.0
2023-06-26,987.3624112149098,949994.7999999999,950982.1624112148,0.9509821624112148,-0.015467495058854253,0.002904068091894963
2023-06-27,987.3624112149098,956469.3,957456.6624112149,0.9574566624112149,0.006808224439861288,0.0
2023-06-28,987.3624112149098,956449.9,957437.2624112149,0.9574372624112149,-2.0262013688654434e-05,0.0
2023-06-29,987.3624112149098,952239.5999999999,953226.9624112147,0.9532269624112147,-0.0043974682888328065,0.0
2023-06-30,987.3624112149098,962322.9,963310.2624112149,0.9633102624112149,0.010578068390443063,0.0
2023-07-03,1348.7431612149107,970106.0,971454.7431612149,0.9714547431612148,0.008454680768804401,0.005645437573132085
2023-07-04,1348.7431612149107,972519.7,973868.4431612148,0.9738684431612148,0.002484624236992694,0.0
2023-07-05,1348.7431612149107,965515.2000000001,966863.9431612149,0.9668639431612149,-0.007192449913730692,0.0
2023-07-06,1348.7431612149107,961526.2000000001,962874.9431612149,0.9628749431612149,-0.00412570975287152,0.0
2023-07-07,1348.7431612149107,958990.2,960338.9431612148,0.9603389431612148,-0.0026337792025973306,0.0
2023-07-10,606.767546864939,962654.0,963260.7675468649,0.963260767546865,0.0030424928682284413,0.5075957562393344
2023-07-11,606.767546864939,968668.8,969275.567546865,0.969275567546865,0.006244207386664202,0.0
2023-07-12,606.767546864939,957706.3,958313.067546865,0.958313067546865,-0.011309993119650086,0.0
2023-07-13,606.767546864939,969295.7,969902.4675468649,0.9699024675468649,0.012093542697551918,0.0
2023-07-14,606.767546864939,966835.6000000001,967442.367546865,0.967442367546865,-0.002536440603375434,0.0
2023-07-17,797.2955468649393,962669.7,963466.9955468649,0.9634669955468649,-0.004109156403890424,0.00883142281815161
2023-07-18,797.2955468649393,962599.7,963396.9955468649,0.963396995546865,-7.265427910196909e-05,0.0
2023-07-19,797.2955468649393,960421.7999999999,961219.0955468649,0.9612190955468649,-0.0022606464521551795,0.0
2023-07-20,797.2955468649393,948997.1,949794.395546865,0.949794395546865,-0.011885635702545083,0.0
2023-07-21,797.2955468649393,947636.7000000001,948433.995546865,0.948433995546865,-0.0014323099887493251,0.0
2023-07-24,665.9802968649396,946945.4,947611.380296865,0.947611380296865,-0.000867340535938621,0.00804542676224953
2023-07-25,665.9802968649396,973082.0,973747.980296865,0.9737479802968649,0.02758155984978994,0.0
2023-07-26,665.9802968649396,969214.8,969880.780296865,0.9698807802968651,-0.003971458815063222,0.0
2023-07-27,665.9802968649396,963520.4,964186.380296865,0.964186380296865,-0.005871237079527525,0.0
2023-07-28,665.9802968649396,993139.5999999999,993805.5802968648,0.9938055802968648,0.03071937190284757,0.0
2023-07-31,669.1332188149718,996563.6,997232.733218815,0.9972327332188149,0.003448514467916608,0.5260462375285067
2023-08-01,669.1332188149718,995809.9999999999,996479.1332188149,0.9964791332188149,-0.0007556911991523085,0.0
2023-08-02,669.1332188149718,992832.3,993501.433218815,0.993501433218815,-0.0029882211285060523,0.0
2023-08-03,669.1332188149718,1004596.9,1005266.033218815,1.005266033218815,0.011841553123767667,0.0
2023-08-04,669.1332188149718,1009652.2,1010321.3332188149,1.010321333218815,0.0050288180769553215,0.0
2023-08-07,566.9855688149719,1005710.4,1006277.385568815,1.006277385568815,-0.004002635119181419,0.009200378576967868
2023-08-08,566.9855688149719,999107.8999999999,999674.8855688149,0.9996748855688149,-0.00656131211402311,0.0
2023-08-09,566.9855688149719,994441.7,995008.685568815,0.9950086855688149,-0.004667717542333638,0.0
2023-08-10,566.9855688149719,999742.8,1000309.7855688151,1.000309785568815,0.005327692186897437,0.0
2023-08-11,566.9855688149719,974756.0999999999,975323.0855688149,0.9753230855688149,-0.024978961878086348,0.0
2023-08-14,1120.5239188149715,970740.3999999999,971860.9239188149,0.9718609239188148,-0.003549758742746101,0.004432389855181978
2023-08-15,1120.5239188149715,971075.7,972196.2239188149,0.9721962239188149,0.00034500821233551804,0.0
2023-08-16,1120.5239188149715,964030.1,965150.6239188149,0.9651506239188149,-0.00724709665256662,0.0
2023-08-17,1120.5239188149715,973868.3,974988.823918815,0.974988823918815,0.010193434844453453,0.0
2023-08-18,1120.5239188149715,960246.1,961366.6239188149,0.9613666239188149,-0.01397164733155376,0.0
2023-08-21,505.50546010001744,942772.7,943278.2054601,0.9432782054601,-0.018815317703646972,0.5044058066248721
2023-08-22,505.50546010001744,951297.4,951802.9054601,0.9518029054601,0.009037312587798052,0.0
2023-08-23,505.50546010001744,932571.0,933076.5054601,0.9330765054601,-0.01967466152138686,0.0
2023-08-24,505.50546010001744,942270.2,942775.7054601,0.9427757054600999,0.010394860382018978,0.0
2023-08-25,505.50546010001744,939309.1,939814.6054601,0.9398146054601,-0.0031408318891235076,0.0
2023-08-28,775.5690601000206,950932.2,951707.7690601,0.9517077690601,0.01265479758550625,0.02369898198070257
2023-08-29,775.5690601000206,960633.4,961408.9690601,0.9614089690601,0.010193465174273886,0.0
2023-08-30,775.5690601000206,955363.0,956138.5690601,0.9561385690601,-0.005481954266718048,0.0
2023-08-31,775.5690601000206,947281.7999999999,948057.3690600999,0.9480573690601,-0.008451912998284405,0.0
2023-09-01,775.5690601000206,950438.0,951213.5690601,0.9512135690601,0.0033291234296601857,0.0
2023-09-04,783.675283000026,962554.4,963338.075283,0.963338075283,0.012746355410888643,0.03687276778931645
2023-09-05,783.675283000026,955833.5,956617.175283,0.9566171752829999,-0.006976678460493324,0.0
2023-09-06,783.675283000026,957618.7,958402.375283,0.958402375283,0.0018661592600737187,0.0
2023-09-07,783.675283000026,946646.8,947430.475283,0.9474304752830001,-0.011448114365075646,0.0
2023-09-08,783.675283000026,950282.8999999999,951066.5752829999,0.9510665752829999,0.0038378541696304502,0.0
2023-09-11,793.9906830000261,956339.0,957132.9906830001,0.9571329906830001,0.006378539166088437,0.017842263665874953
2023-09-12,793.9906830000261,952204.4,952998.3906830001,0.9529983906830001,-0.004319775872577036,0.0
2023-09-13,793.9906830000261,943244.2,944038.190683,0.944038190683,-0.00940211451309847,0.0
2023-09-14,793.9906830000261,943071.1,943865.090683,0.9438650906830001,-0.00018336122596351867,0.0
2023-09-15,793.9906830000261,939124.6,939918.590683,0.9399185906830001,-0.004181211953865338,0.0
2023-09-18,876.7219330000271,939091.4,939968.121933,0.9399681219330001,5.269738304036764e-05,0.010147098210994562
2023-09-19,876.7219330000271,935303.9,936180.621933,0.936180621933,-0.004029391967262819,0.0
2023-09-20,876.7219330000271,930331.3,931208.0219330001,0.9312080219330001,-0.0053115818502338374,0.0
2023-09-21,876.7219330000271,922211.0999999999,923087.8219329999,0.9230878219329999,-0.008720070928023405,0.0
2023-09-22,876.7219330000271,941860.2,942736.921933,0.942736921933,0.02128627367096425,0.0
2023-09-25,781.3134330000266,929953.1000000001,930734.4134330001,0.9307344134330001,-0.012731556620684592,0.009352593809438836
2023-09-26,781.3134330000266,925202.1,925983.413433,0.925983413433,-0.005104571112264034,0.0
2023-09-27,781.3134330000266,927331.5,928112.813433,0.928112813433,0.0022996092252942635,0.0
2023-09-28,781.3134330000266,924693.2000000001,925474.5134330001,0.925474513433,-0.002842650119483925,0.0
2023-10-09,466.79574723005135,922182.5,922649.2957472301,0.9226492957472301,-0.0030527233811010746,0.5073479127569647
2023-10-10,466.79574723005135,914869.1,915335.89574723,0.9153358957472301,-0.007926522063919306,0.0
2023-10-11,466.79574723005135,920014.5,920481.2957472301,0.92048129574723,0.005621324394581517,0.0
2023-10-12,466.79574723005135,927190.7,927657.49574723,0.92765749574723,0.007796138860349577,0.0
2023-10-13,466.79574723005135,917030.5,917497.2957472301,0.91749729574723,-0.010952533717000668,0.0
2023-10-16,861.3417972300515,906266.2,907127.54179723,0.90712754179723,-0.011302217454008612,0.01297844942453167
2023-10-17,861.3417972300515,911035.9,911897.2417972301,0.9118972417972301,0.005258025779429243,0.0
2023-10-18,861.3417972300515,904482.5999999999,905343.9417972299,0.9053439417972299,-0.007186445686670262,0.0
2023-10-19,861.3417972300515,888295.5,889156.8417972301,0.8891568417972301,-0.017879503305524125,0.0
2023-10-20,861.3417972300515,882616.7999999999,883478.14179723,0.8834781417972299,-0.006386612274749903,0.0
2023-10-23,853.2988472300549,874423.8999999999,875277.1988472299,0.87527719884723,-0.00928256462951893,0.023866904853022942
2023-10-24,853.2988472300549,884443.2,885296.49884723,0.8852964988472299,0.011447002176220078,0.0
2023-10-25,853.2988472300549,888354.0,889207.29884723,0.88920729884723,0.004417503068285589,0.0
2023-10-26,853.2988472300549,893241.0,894094.29884723,0.89409429884723,0.0054959063047903545,0.0
2023-10-27,853.2988472300549,910069.7999999999,910923.09884723,0.91092309884723,0.01882217571647371,0.0
2023-10-30,721.4931472300568,919548.0,920269.49314723,0.92026949314723,0.010260354921099113,0.019333631480294253
2023-10-31,721.4931472300568,920505.3999999999,921226.8931472299,0.9212268931472299,0.0010403474277145275,0.0
2023-11-01,721.4931472300568,920336.9,921058.39314723,0.92105839314723,-0.00018290825121725085,0.0
2023-11-02,721.4931472300568,914135.8,914857.29314723,0.9148572931472301,-0.00673258074204286,0.0
2023-11-03,721.4931472300568,921792.7,922514.19314723,0.9225141931472299,0.008369502060435297,0.0
2023-11-06,594.7291972300573,939389.9,939984.6291972301,0.9399846291972301,0.018937850690836866,0.005775468919153722
2023-11-07,594.7291972300573,936743.1,937337.82919723,0.9373378291972301,-0.002815790724429723,0.0
2023-11-08,594.7291972300573,935153.2000000001,935747.9291972301,0.9357479291972302,-0.0016961867434300837,0.0
2023-11-09,594.7291972300573,932274.9000000001,932869.6291972302,0.9328696291972303,-0.003075935206684588,0.0
2023-11-10,594.7291972300573,928108.7,928703.42919723,0.92870342919723,-0.004466004540833124,0.0
2023-11-13,871.1716472300577,922622.5,923493.67164723,0.9234936716472301,-0.0056097106850389045,0.007876521416877976
2023-11-14,871.1716472300577,925979.8999999999,926851.07164723,0.9268510716472299,0.0036355419675062617,0.0
2023-11-15,871.1716472300577,931856.3,932727.4716472301,0.9327274716472301,0.0063401771652014105,0.0
2023-11-16,871.1716472300577,920448.3,921319.4716472301,0.92131947164723,-0.01223079661184745,0.0
2023-11-17,871.1716472300577,921861.5,922732.67164723,0.92273267164723,0.0015338870429746354,0.0
2023-11-20,356.0890904150922,925883.7,926239.789090415,0.926239789090415,0.0038007946948752647,0.5057443813785445
2023-11-21,356.0890904150922,927556.1000000001,927912.1890904151,0.9279121890904152,0.0018055799585574572,0.0
2023-11-22,356.0890904150922,917634.7999999999,917990.889090415,0.9179908890904149,-0.010692067758831247,0.0
2023-11-23,356.0890904150922,921542.3,921898.3890904151,0.9218983890904151,0.004256578193136296,0.0
2023-11-24,356.0890904150922,916983.8999999999,917339.989090415,0.9173399890904149,-0.004944579634744373,0.0
2023-11-27,220.3167197901348,910605.9,910826.2167197901,0.9108262167197901,-0.007100717779766175,0.5084206301879981
2023-11-28,220.3167197901348,913775.7999999999,913996.11671979,0.9139961167197901,0.0034802467713499485,0.0
2023-11-29,220.3167197901348,908281.2,908501.5167197901,0.9085015167197901,-0.006011622915553905,0.0
2023-11-30,220.3167197901348,911340.7000000001,911561.0167197902,0.9115610167197902,0.003367633343141385,0.0
2023-12-01,220.3167197901348,909419.5,909639.8167197901,0.9096398167197901,-0.00210759341915856,0.0
2023-12-04,203.45006673519163,901980.3,902183.7500667352,0.9021837500667352,-0.008196724149501122,0.5007022681707234
2023-12-05,203.45006673519163,886640.4,886843.8500667352,0.8868438500667352,-0.01700307725434569,0.0
2023-12-06,203.45006673519163,887172.3,887375.7500667352,0.8873757500667352,0.0005997673659912106,0.0
2023-12-07,203.45006673519163,883890.9000000001,884094.3500667353,0.8840943500667353,-0.0036978698141718613,0.0
2023-12-08,203.45006673519163,885808.9,886012.3500667352,0.8860123500667352,0.002169451710504866,0.0
2023-12-11,535.8116667351924,898245.0,898780.8116667352,0.8987808116667352,0.01441115532874715,0.01498469011069653
2023-12-12,535.8116667351924,895934.7,896470.5116667352,0.8964705116667352,-0.002570482113114725,0.0
2023-12-13,535.8116667351924,887567.4,888103.2116667352,0.8881032116667352,-0.00933360315939813,0.0
2023-12-14,535.8116667351924,883923.4999999999,884459.3116667351,0.8844593116667351,-0.004103014100310998,0.0
2023-12-15,535.8116667351924,877687.0,878222.8116667352,0.8782228116667352,-0.0070512005670982925,0.0
2023-12-18,549.437980250188,872401.7,872951.1379802502,0.8729511379802501,-0.006002660846944008,0.5090549936883786
2023-12-19,549.437980250188,870869.3,871418.7379802503,0.8714187379802503,-0.0017554247120238342,0.0
2023-12-20,549.437980250188,858586.0,859135.4379802502,0.8591354379802503,-0.01409574922438539,0.0
2023-12-21,549.437980250188,864265.6000000001,864815.0379802503,0.8648150379802503,0.0066108319467677035,0.0
2023-12-22,549.437980250188,860585.7000000001,861135.1379802503,0.8611351379802503,-0.0042551295229490416,0.0
2023-12-25,911.1721802501893,858017.3,858928.4721802502,0.8589284721802503,-0.002562508139170472,0.009907163955717788
2023-12-26,911.1721802501893,848170.0,849081.1721802502,0.8490811721802501,-0.011464633341358721,0.0
2023-12-27,911.1721802501893,853047.6000000001,853958.7721802503,0.8539587721802503,0.005744562663514863,0.0
2023-12-28,911.1721802501893,870985.3,871896.4721802502,0.8718964721802502,0.02100534660965314,0.0
2023-12-29,911.1721802501893,874072.9,874984.0721802502,0.8749840721802502,0.00354124612097495,0.0
2024-01-02,618.3487802501895,865961.8999999999,866580.2487802501,0.8665802487802501,-0.0096045444336601,0.00462515322126494
2024-01-03,618.3487802501895,861929.5,862547.8487802502,0.8625478487802501,-0.004653233218361086,0.0
2024-01-04,618.3487802501895,854092.3,854710.6487802502,0.8547106487802503,-0.009086104627218927,0.0
2024-01-05,618.3487802501895,841104.7000000001,841723.0487802502,0.8417230487802503,-0.015195317875744796,0.0
2024-01-08,631.9631802501899,823499.1,824131.0631802501,0.8241310631802501,-0.020899968969001037,0.011846153808487653
2024-01-09,631.9631802501899,824044.4,824676.3631802502,0.8246763631802502,0.0006616666017851269,0.0
2024-01-10,631.9631802501899,818927.2999999999,819559.2631802501,0.8195592631802501,-0.006204979587709714,0.0
2024-01-11,631.9631802501899,828288.8999999999,828920.86318025,0.82892086318025,0.011422724896882785,0.0
2024-01-12,631.9631802501899,819377.0,820008.9631802501,0.8200089631802502,-0.010751207257359119,0.0
2024-01-15,989.8303302501904,817515.7,818505.5303302502,0.8185055303302502,-0.001833434654383792,0.0064212831644897056
2024-01-16,989.8303302501904,820957.9999999999,821947.8303302501,0.8219478303302501,0.004205591620878968,0.0
2024-01-17,989.8303302501904,801422.3,802412.1303302502,0.8024121303302503,-0.023767566844419497,0.0
2024-01-18,989.8303302501904,808972.4,809962.2303302502,0.8099622303302503,0.009409254564599623,0.0
2024-01-19,989.8303302501904,804443.1000000001,805432.9303302503,0.8054329303302503,-0.0055919891451644554,0.0
2024-01-22,701.7140302501912,780213.6,780915.3140302502,0.7809153140302502,-0.030440295370028125,0.011711380730525028
2024-01-23,701.7140302501912,790517.8999999999,791219.6140302501,0.7912196140302501,0.013195156779318484,0.0
2024-01-24,701.7140302501912,806009.4999999999,806711.2140302501,0.8067112140302501,0.019579393287648905,0.0
2024-01-25,701.7140302501912,818442.6000000001,819144.3140302503,0.8191443140302503,0.015412082767370494,0.0
2024-01-26,701.7140302501912,805520.2999999999,806222.0140302501,0.8062220140302502,-0.015775364338942333,0.0
2024-01-29,923.6283302501906,786512.9,787436.5283302502,0.7874365283302501,-0.023300636019714438,0.02402722062024118
2024-01-30,923.6283302501906,768599.5,769523.1283302502,0.7695231283302502,-0.022749008149247518,0.0
2024-01-31,923.6283302501906,751427.7000000001,752351.3283302502,0.7523513283302502,-0.0223148588623453,0.0
2024-02-01,923.6283302501906,752654.1,753577.7283302501,0.7535777283302502,0.001630089499172982,0.0
2024-02-02,923.6283302501906,732767.9,733691.5283302502,0.7336915283302502,-0.026389049533169007,0.0
2024-02-05,348.72661049017916,722668.4,723017.1266104903,0.7230171266104902,-0.014548895970017406,0.5026685187292959
2024-02-06,348.72661049017916,773119.5,773468.2266104901,0.7734682266104901,0.06977856836741192,0.0
2024-02-07,348.72661049017916,802536.4,802885.1266104903,0.8028851266104903,0.03803246078886979,0.0
2024-02-08,348.72661049017916,808733.6,809082.3266104902,0.8090823266104902,0.007718663348718957,0.0
2024-02-19,238.19675644524796,806122.3999999999,806360.5967564451,0.8063605967564451,-0.0033639714581917834,1.0275545427285577
2024-02-20,238.19675644524796,807972.6,808210.7967564452,0.8082107967564452,0.0022945069581059574,0.0
2024-02-21,238.19675644524796,819102.3999999999,819340.5967564451,0.8193405967564451,0.013770912297468296,0.0
2024-02-22,238.19675644524796,825372.9,825611.0967564452,0.8256110967564453,0.007653105466546295,0.0
2024-02-23,238.19675644524796,827002.5,827240.6967564452,0.8272406967564452,0.001973810679631205,0.0
2024-02-26,1005.773506445249,819803.9,820809.6735064453,0.8208096735064453,-0.007774065366000005,0.011902344491277942
2024-02-27,1005.773506445249,831300.5,832306.2735064452,0.8323062735064453,0.014006413875322865,0.0
2024-02-28,1005.773506445249,818171.7000000001,819177.4735064453,0.8191774735064453,-0.015774001011297556,0.0
2024-02-29,1005.773506445249,836228.5,837234.2735064452,0.8372342735064452,0.02204259831841915,0.0
2024-03-01,1005.773506445249,840532.0,841537.7735064452,0.8415377735064452,0.005140138353362467,0.0
2024-03-04,815.7715564452502,836434.3999999999,837250.1715564452,0.8372501715564452,-0.0050949607789260165,0.011650080196815923
2024-03-05,815.7715564452502,838809.7,839625.4715564452,0.8396254715564452,0.0028370253965841474,0.0
2024-03-06,815.7715564452502,835221.0999999999,836036.8715564451,0.8360368715564451,-0.004274048515164441,0.0
2024-03-07,815.7715564452502,827714.2,828529.9715564452,0.8285299715564453,-0.008979149431560751,0.0
2024-03-08,815.7715564452502,830169.7999999999,830985.5715564452,0.8309855715564453,0.002963803464329784,0.0
2024-03-11,842.3022564452508,844922.6,845764.9022564453,0.8457649022564453,0.017785303627255722,0.008831170060215086
2024-03-12,842.3022564452508,851106.2,851948.5022564452,0.8519485022564453,0.007311251606093583,0.0
2024-03-13,842.3022564452508,844229.3,845071.6022564453,0.8450716022564453,-0.008071966770040628,0.0
2024-03-14,842.3022564452508,840123.1,840965.4022564453,0.8409654022564452,-0.004858996550157424,0.0
2024-03-15,842.3022564452508,845594.1,846436.4022564453,0.8464364022564452,0.0065056184063225775,0.0
2024-03-18,485.4038290253375,855540.7999999999,856026.2038290253,0.8560262038290253,0.0113296185596643,0.5058849070745285
2024-03-19,485.4038290253375,851223.1,851708.5038290253,0.8517085038290253,-0.005043887652839141,0.0
2024-03-20,485.4038290253375,851787.2,852272.6038290253,0.8522726038290253,0.0006623158010796715,0.0
2024-03-21,485.4038290253375,849643.1,850128.5038290253,0.8501285038290253,-0.0025157443643819555,0.0
2024-03-22,485.4038290253375,834119.5,834604.9038290253,0.8346049038290253,-0.01826029821383568,0.0
2024-03-25,757.3422290253375,825102.8,825860.1422290254,0.8258601422290254,-0.010477726119125896,0.012129154110594322
