date,cash,holdings_value,portfolio_value,nav,daily_return,turnover
2023-02-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-02-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-01,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-02,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-03-31,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-25,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-04-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-10,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-11,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-17,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-18,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-22,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-23,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-24,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-25,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-05-31,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-01,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-02,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-08,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-09,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-12,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-13,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-14,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-15,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-16,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-19,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-20,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-21,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-26,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-27,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-28,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-29,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-06-30,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-03,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-04,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-05,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-06,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-07,1000000.0,0.0,1000000.0,1.0,0.0,0.0
2023-07-10,660202.72859116,339937.6,1000140.32859116,1.00014032859116,0.00014032859116008822,0.3396953628
2023-07-11,660202.72859116,341395.10000000003,1001597.82859116,1.00159782859116,0.0014572954997755794,0.0
2023-07-12,660202.72859116,336856.7,997059.4285911601,0.9970594285911601,-0.004531159983027888,0.0
2023-07-13,660202.72859116,340062.6,1000265.32859116,1.00026532859116,0.0032153549809261772,0.0
2023-07-14,660202.72859116,340083.7,1000286.4285911601,1.0002864285911601,2.1094403051868937e-05,0.0
2023-07-17,660103.007225765,338723.7,998826.7072257651,0.998826707225765,-0.001459303379183985,0.22738372495000986
2023-07-18,660103.007225765,338333.6,998436.607225765,0.998436607225765,-0.0003905582391600104,0.0
2023-07-19,660103.007225765,338179.3,998282.307225765,0.9982823072257649,-0.00015454160923522586,0.0
2023-07-20,660103.007225765,334748.60000000003,994851.607225765,0.994851607225765,-0.003436603028189378,0.0
2023-07-21,660103.007225765,334500.0,994603.007225765,0.994603007225765,-0.00024988651392265915,0.0
2023-07-24,655731.7580860151,336671.6,992403.3580860151,0.9924033580860151,-0.002211585048275122,0.4483280279272101
2023-07-25,655731.7580860151,348603.8,1004335.558086015,1.0043355580860152,0.012023538516650056,0.0
2023-07-26,655731.7580860151,348416.2,1004147.9580860152,1.004147958086015,-0.00018679016040945573,0.0
2023-07-27,655731.7580860151,348266.2,1003997.9580860152,1.0039979580860152,-0.000149380376459618,0.0
2023-07-28,655731.7580860151,362987.4,1018719.1580860151,1.018719158086015,0.0146625796212414,0.0
2023-07-31,674804.0610741901,344715.89999999997,1019519.96107419,1.01951996107419,0.0007860880811150217,0.24540213980042933
2023-08-01,674804.0610741901,344118.89999999997,1018922.96107419,1.01892296107419,-0.0005855697022066897,0.0
2023-08-02,674804.0610741901,342355.0,1017159.0610741901,1.01715906107419,-0.0017311416734984153,0.0
2023-08-03,674804.0610741901,348187.4,1022991.4610741901,1.0229914610741901,0.005734009776052762,0.0
2023-08-04,674804.0610741901,349362.89999999997,1024166.96107419,1.02416696107419,0.0011490809500653842,0.0
2023-08-07,674469.6326241901,347821.2,1022290.83262419,1.02229083262419,-0.0018318580088076963,0.00376604488974586
2023-08-08,674469.6326241901,346370.7,1020840.33262419,1.02084033262419,-0.0014188721582063524,0.0
2023-08-09,674469.6326241901,345026.5,1019496.1326241901,1.01949613262419,-0.0013167583186535214,0.0
2023-08-10,674469.6326241901,348423.0,1022892.6326241901,1.02289263262419,0.0033315477041166996,0.0
2023-08-11,674469.6326241901,338491.0,1012960.6326241901,1.01296063262419,-0.00970971897071915,0.0
2023-08-14,666389.30197419,344399.39999999997,1010788.7019741901,1.0107887019741901,-0.002144141223310303,0.007962136326172755
2023-08-15,666389.30197419,347493.0,1013882.30197419,1.01388230197419,0.003060580311154748,0.0
2023-08-16,666389.30197419,346734.0,1013123.30197419,1.01312330197419,-0.0007486076031922861,0.0
2023-08-17,666389.30197419,347098.0,1013487.30197419,1.0134873019741901,0.0003592849945222021,0.0
2023-08-18,666389.30197419,343641.0,1010030.30197419,1.01003030197419,-0.003410994881994145,0.0
2023-08-21,666046.0273241901,337139.1,1003185.1273241901,1.00318512732419,-0.006777197314397854,0.003910242239545129
2023-08-22,666046.0273241901,340810.6,1006856.6273241901,1.0068566273241901,0.0036598429342677985,0.0
2023-08-23,666046.0273241901,336259.1,1002305.1273241901,1.00230512732419,-0.0045205045847450664,0.0
2023-08-24,666046.0273241901,337992.4,1004038.4273241902,1.0040384273241902,0.0017293137117111446,0.0
2023-08-25,666046.0273241901,338578.1,1004624.1273241901,1.00462412732419,0.0005833442068157169,0.0
2023-08-28,679430.3698584401,332619.8,1012050.1698584401,1.01205016985844,0.007391861624933549,0.24544065695172235
2023-08-29,679430.3698584401,333318.3,1012748.6698584401,1.01274866985844,0.0006901831755017351,0.0
2023-08-30,679430.3698584401,328603.1,1008033.4698584401,1.0080334698584401,-0.004655844179641377,0.0
2023-08-31,679430.3698584401,324580.89999999997,1004011.2698584402,1.0040112698584402,-0.003990145288097269,0.0
2023-09-01,679430.3698584401,327200.9,1006631.2698584402,1.00663126985844,0.0026095324610941883,0.0
2023-09-04,665705.1181584402,345840.6,1011545.7181584402,1.0115457181584402,0.004882073950167598,0.013619934240596395
2023-09-05,665705.1181584402,342655.8,1008360.9181584402,1.00836091815844,-0.0031484488964058643,0.0
2023-09-06,665705.1181584402,341812.2,1007517.3181584403,1.0075173181584403,-0.00083660521228901,0.0
2023-09-07,665705.1181584402,339553.6,1005258.7181584402,1.0052587181584403,-0.002241748066552751,0.0
2023-09-08,665705.1181584402,338469.6,1004174.7181584402,1.0041747181584402,-0.0010783293697624874,0.0
2023-09-11,662957.8620852303,342750.3,1005708.1620852302,1.0057081620852302,0.00152706884475462,0.22585370249703468
2023-09-12,662957.8620852303,340591.8,1003549.6620852302,1.0035496620852302,-0.0021462488636112553,0.0
2023-09-13,662957.8620852303,338130.3,1001088.1620852302,1.0010881620852303,-0.00245279341222171,0.0
2023-09-14,662957.8620852303,340048.89999999997,1003006.7620852303,1.0030067620852303,0.0019165145215618296,0.0
2023-09-15,662957.8620852303,339771.3,1002729.1620852302,1.0027291620852303,-0.00027676782499752584,0.0
2023-09-18,661130.5524506652,341704.0,1002834.5524506652,1.0028345524506652,0.00010510352089077024,0.22677182129332762
2023-09-19,661130.5524506652,342471.10000000003,1003601.6524506651,1.0036016524506652,0.0007649317608027228,0.0
2023-09-20,661130.5524506652,342089.7,1003220.2524506652,1.0032202524506653,-0.000380031259482827,0.0
2023-09-21,661130.5524506652,338368.7,999499.2524506652,0.9994992524506652,-0.003709055903636682,0.0
2023-09-22,661130.5524506652,344621.9,1005752.4524506652,1.0057524524506651,0.006256332843339152,0.0
2023-09-25,663788.3968559703,338264.5,1002052.8968559703,1.0020528968559703,-0.003678395797773515,0.22860901197879843
2023-09-26,663788.3968559703,337273.19999999995,1001061.5968559702,1.0010615968559702,-0.000989269132508186,0.0
2023-09-27,663788.3968559703,337247.30000000005,1001035.6968559703,1.0010356968559704,-2.587253379937593e-05,0.0
2023-09-28,663788.3968559703,335922.89999999997,999711.2968559703,0.9997112968559703,-0.0013230297422556214,0.0
2023-10-09,663788.3968559703,333980.6,997768.9968559702,0.9977689968559702,-0.0019428609100532457,0.0
2023-10-10,663788.3968559703,331532.3,995320.6968559702,0.9953206968559702,-0.0024537743783529242,0.0
2023-10-11,663788.3968559703,331174.4,994962.7968559703,0.9949627968559703,-0.00035958259597179687,0.0
2023-10-12,663788.3968559703,334724.8,998513.1968559702,0.9985131968559702,0.0035683746278947215,0.0
2023-10-13,663788.3968559703,332254.60000000003,996042.9968559702,0.9960429968559702,-0.002473878169840793,0.0
2023-10-16,657406.4964099952,336693.8,994100.2964099953,0.9941002964099953,-0.001950418257150699,0.22966859450052343
2023-10-17,657406.4964099952,337841.8,995248.2964099953,0.9952482964099953,0.001154813054724757,0.0
2023-10-18,657406.4964099952,334931.7,992338.1964099952,0.9923381964099952,-0.0029239939525615988,0.0
2023-10-19,657406.4964099952,330991.9,988398.3964099953,0.9883983964099953,-0.003970219038482048,0.0
2023-10-20,657406.4964099952,328567.0,985973.4964099952,0.9859734964099952,-0.0024533629443427296,0.0
2023-10-23,650330.1938099952,331753.8,982083.9938099952,0.9820839938099952,-0.00394483484004593,0.010759648244731919
2023-10-24,650330.1938099952,336918.3,987248.4938099952,0.9872484938099952,0.005258715173601658,0.0
2023-10-25,650330.1938099952,336975.0,987305.1938099952,0.9873051938099952,5.7432348953057044e-05,0.0
2023-10-26,650330.1938099952,338389.8,988719.9938099952,0.9887199938099952,0.0014329915499990964,0.0
2023-10-27,650330.1938099952,343193.1,993523.2938099952,0.9935232938099952,0.004858099391204407,0.0
2023-10-30,655302.9986599952,339112.3,994415.2986599952,0.9944152986599952,0.0008978197648283892,0.0050203199875391
2023-10-31,655302.9986599952,339697.3,995000.2986599952,0.9950002986599952,0.0005882853982519531,0.0
2023-11-01,655302.9986599952,338416.0,993718.9986599952,0.9937189986599951,-0.001287738306938846,0.0
2023-11-02,655302.9986599952,337441.6,992744.5986599951,0.9927445986599951,-0.0009805588917127794,0.0
2023-11-03,655302.9986599952,338676.69999999995,993979.6986599951,0.9939796986599951,0.0012441266380769367,0.0
2023-11-06,658691.3559426101,341583.4,1000274.7559426101,1.0002747559426102,0.006333184964543603,0.45858987066286433
2023-11-07,658691.3559426101,340543.1,999234.45594261,0.9992344559426101,-0.0010400142499045195,0.0
2023-11-08,658691.3559426101,341181.7,999873.0559426101,0.9998730559426101,0.0006390892509782198,0.0
2023-11-09,658691.3559426101,338689.2,997380.5559426101,0.9973805559426101,-0.002492816448234292,0.0
2023-11-10,658691.3559426101,337119.3,995810.65594261,0.99581065594261,-0.0015740230653649157,0.0
2023-11-13,658010.16083886,335996.4,994006.56083886,0.99400656083886,-0.0018116848750150405,0.22626675498538293
2023-11-14,658010.16083886,338620.80000000005,996630.96083886,0.99663096083886,0.002640224022047999,0.0
2023-11-15,658010.16083886,339566.0,997576.16083886,0.9975761608388599,0.0009483951805033808,0.0
2023-11-16,658010.16083886,334578.3,992588.4608388599,0.9925884608388599,-0.004999818756500685,0.0
2023-11-17,658010.16083886,336143.4,994153.56083886,0.99415356083886,0.00157678641425818,0.0
2023-11-20,656639.63120324,338701.0,995340.63120324,0.99534063120324,0.0011940513127353114,0.22925612136588458
2023-11-21,656639.63120324,336848.80000000005,993488.4312032401,0.99348843120324,-0.0018608704818579014,0.0
2023-11-22,656639.63120324,332463.8,989103.4312032401,0.9891034312032401,-0.0044137403740969194,0.0
2023-11-23,656639.63120324,334999.8,991639.4312032401,0.99163943120324,0.002563938128204546,0.0
2023-11-24,656639.63120324,331646.6,988286.23120324,0.98828623120324,-0.003381471021106308,0.0
2023-11-27,652234.67818864,333724.8,985959.47818864,0.9859594781886399,-0.002354331104833074,0.22355204623362324
2023-11-28,652234.67818864,335576.2,987810.8781886401,0.9878108781886401,0.001877764797597381,0.0
2023-11-29,652234.67818864,333674.8,985909.47818864,0.9859094781886399,-0.001924862382045034,0.0
2023-11-30,652234.67818864,333675.0,985909.67818864,0.9859096781886401,2.0285838053801797e-07,0.0
2023-12-01,652234.67818864,335060.6,987295.27818864,0.98729527818864,0.0014054025745497967,0.0
2023-12-04,651779.05806384,330231.2,982010.25806384,0.98201025806384,-0.005353028867408627,0.22610959307894782
2023-12-05,651779.05806384,323310.3,975089.3580638401,0.9750893580638401,-0.007047686053346713,0.0
2023-12-06,651779.05806384,323920.4,975699.45806384,0.9756994580638401,0.0006256862460394252,0.0
2023-12-07,651779.05806384,321394.0,973173.05806384,0.97317305806384,-0.0025893219260502143,0.0
2023-12-08,651779.05806384,323908.4,975687.45806384,0.97568745806384,0.0025837131219008658,0.0
2023-12-11,643159.1433071401,335823.3,978982.4433071401,0.9789824433071401,0.0033770909076136224,0.4509168672446064
2023-12-12,643159.1433071401,335331.7,978490.84330714,0.9784908433071401,-0.0005021540512405442,0.0
2023-12-13,643159.1433071401,331997.3,975156.4433071401,0.9751564433071401,-0.003407696681892447,0.0
2023-12-14,643159.1433071401,331598.5,974757.6433071401,0.9747576433071401,-0.00040896002147872146,0.0
2023-12-15,643159.1433071401,329532.39999999997,972691.54330714,0.97269154330714,-0.0021196037950420576,0.0
2023-12-18,642074.4661571401,330355.4,972429.8661571401,0.9724298661571401,-0.0002690237740837764,0.0032434064752671758
2023-12-19,642074.4661571401,328687.6,970762.0661571401,0.9707620661571401,-0.001715085126489213,0.0
2023-12-20,642074.4661571401,325071.7,967146.1661571402,0.9671461661571402,-0.0037248056203038615,0.0
2023-12-21,642074.4661571401,325296.5,967370.9661571401,0.9673709661571401,0.00023243642777703855,0.0
2023-12-22,642074.4661571401,324223.6,966298.0661571401,0.9662980661571401,-0.0011090884857358763,0.0
2023-12-25,637666.9138841749,326646.9,964313.8138841749,0.9643138138841749,-0.0020534577709094837,0.2300199268057468
2023-12-26,637666.9138841749,322187.8,959854.7138841748,0.9598547138841749,-0.0046241171035797946,0.0
2023-12-27,637666.9138841749,325587.4,963254.3138841749,0.9632543138841749,0.003541786012846826,0.0
2023-12-28,637666.9138841749,329638.0,967304.9138841749,0.9673049138841749,0.0042051200203470085,0.0
2023-12-29,637666.9138841749,330287.5,967954.4138841749,0.9679544138841749,0.0006714532208793589,0.0
2024-01-02,639165.57686327,327747.3,966912.8768632701,0.9669128768632701,-0.0010760186698518526,0.22930548584342667
2024-01-03,639165.57686327,329076.7,968242.27686327,0.96824227686327,0.0013748911942434994,0.0
2024-01-04,639165.57686327,328083.5,967249.07686327,0.96724907686327,-0.0010257763203829207,0.0
2024-01-05,639165.57686327,325538.5,964704.07686327,0.96470407686327,-0.0026311733563533224,0.0
2024-01-08,636232.1884483551,322331.4,958563.5884483551,0.9585635884483551,-0.006365152342758473,0.2294420430664062
2024-01-09,636232.1884483551,323293.80000000005,959525.9884483551,0.9595259884483551,0.001004002250448277,0.0
2024-01-10,636232.1884483551,321892.9,958125.0884483551,0.9581250884483551,-0.0014599917218139913,0.0
2024-01-11,636232.1884483551,323070.0,959302.1884483551,0.959302188448355,0.0012285452225306859,0.0
2024-01-12,636232.1884483551,322143.0,958375.1884483551,0.9583751884483551,-0.0009663274108645536,0.0
2024-01-15,632174.8227944351,325141.2,957316.022794435,0.9573160227944351,-0.0011051680664175834,0.22551391157143533
2024-01-16,632174.8227944351,327151.9,959326.7227944351,0.9593267227944351,0.002100351349109131,0.0
2024-01-17,632174.8227944351,318972.0,951146.8227944351,0.9511468227944351,-0.008526709207237193,0.0
2024-01-18,632174.8227944351,321164.9,953339.7227944351,0.9533397227944351,0.002305532592284054,0.0
2024-01-19,632174.8227944351,318161.79999999993,950336.622794435,0.950336622794435,-0.0031500837825129135,0.0
2024-01-22,626422.9764299251,314876.3,941299.2764299251,0.9412992764299252,-0.009509626534159876,0.22522354770526198
2024-01-23,626422.9764299251,317487.9,943910.8764299251,0.9439108764299251,0.002774462984721504,0.0
2024-01-24,626422.9764299251,321453.7,947876.676429925,0.947876676429925,0.0042014559838523535,0.0
2024-01-25,626422.9764299251,328189.7,954612.676429925,0.954612676429925,0.007106409691786553,0.0
2024-01-26,626422.9764299251,327611.3,954034.2764299251,0.9540342764299251,-0.0006059001878783166,0.0
2024-01-29,629852.482657575,321831.8,951684.2826575751,0.9516842826575751,-0.0024632173396786916,0.23033846763066584
2024-01-30,629852.482657575,317178.5,947030.982657575,0.947030982657575,-0.004889541715458079,0.0
2024-01-31,629852.482657575,315518.6,945371.082657575,0.9453710826575751,-0.0017527409666597826,0.0
2024-02-01,629852.482657575,313800.1,943652.582657575,0.943652582657575,-0.0018178047028570843,0.0
2024-02-02,629852.482657575,310773.8,940626.2826575751,0.9406262826575751,-0.0032070065356861743,0.0
2024-02-05,619512.6228075752,319845.3,939357.9228075752,0.9393579228075752,-0.0013484205931566517,0.01097658022145513
2024-02-06,619512.6228075752,331445.7,950958.3228075751,0.9509583228075751,0.012349286377793423,0.0
2024-02-07,619512.6228075752,335565.1,955077.7228075751,0.9550777228075751,0.004331840734973502,0.0
2024-02-08,619512.6228075752,337428.9,956941.5228075752,0.9569415228075752,0.0019514642164630835,0.0
2024-02-19,619512.6228075752,339953.9,959466.5228075752,0.9594665228075752,0.0026386147322690068,0.0
2024-02-20,619512.6228075752,343590.2,963102.8228075751,0.9631028228075751,0.0037899185782526157,0.0
2024-02-21,619512.6228075752,346194.10000000003,965706.7228075753,0.9657067228075753,0.002703657323326558,0.0
2024-02-22,619512.6228075752,350773.89999999997,970286.5228075751,0.9702865228075751,0.004742433589656647,0.0
2024-02-23,619512.6228075752,350280.0,969792.6228075752,0.9697926228075752,-0.0005090248997490221,0.0
2024-02-26,639973.5786422254,324118.60000000003,964092.1786422255,0.9640921786422254,-0.005878003225933792,0.24768849025124148
2024-02-27,639973.5786422254,326405.3,966378.8786422254,0.9663788786422254,0.0023718686352383056,0.0
2024-02-28,639973.5786422254,323933.9,963907.4786422254,0.9639074786422254,-0.002557382052339907,0.0
2024-02-29,639973.5786422254,328277.3,968250.8786422254,0.9682508786422254,0.004506034133191061,0.0
2024-03-01,639973.5786422254,328735.0,968708.5786422254,0.9687085786422254,0.0004727080657460636,0.0
2024-03-04,639857.3583161754,329694.2,969551.5583161754,0.9695515583161753,0.0008702097746791093,0.22935222176044792
2024-03-05,639857.3583161754,330899.0,970756.3583161754,0.9707563583161755,0.0012426363401369933,0.0
2024-03-06,639857.3583161754,330254.39999999997,970111.7583161753,0.9701117583161754,-0.0006640183136354949,0.0
2024-03-07,639857.3583161754,328894.6,968751.9583161754,0.9687519583161753,-0.001401694174246626,0.0
2024-03-08,639857.3583161754,331375.2,971232.5583161754,0.9712325583161754,0.0025606141785887715,0.0
2024-03-11,641033.7016386554,332591.0,973624.7016386554,0.9736247016386554,0.0024629974582270897,0.22849719832781265
2024-03-12,641033.7016386554,330814.4,971848.1016386554,0.9718481016386554,-0.0018247277385319283,0.0
2024-03-13,641033.7016386554,328813.1,969846.8016386554,0.9698468016386553,-0.0020592724280941166,0.0
2024-03-14,641033.7016386554,326976.7,968010.4016386555,0.9680104016386555,-0.0018934949281650404,0.0
2024-03-15,641033.7016386554,327172.0,968205.7016386554,0.9682057016386554,0.00020175403040023632,0.0
2024-03-18,639312.5706640154,330657.3,969969.8706640154,0.9699698706640154,0.0018221014629167254,0.23327446395713594
2024-03-19,639312.5706640154,328524.0,967836.5706640154,0.9678365706640154,-0.002199346664798596,0.0
2024-03-20,639312.5706640154,329036.10000000003,968348.6706640155,0.9683486706640154,0.0005291182576916409,0.0
2024-03-21,639312.5706640154,328536.30000000005,967848.8706640154,0.9678488706640154,-0.0005161364032826299,0.0
2024-03-22,639312.5706640154,326042.19999999995,965354.7706640153,0.9653547706640153,-0.002576951914288972,0.0
2024-03-25,636920.2049140154,326025.3,962945.5049140153,0.9629455049140153,-0.002495730920087369,0.0030379380090313976
2024-03-26,636920.2049140154,326382.4,963302.6049140154,0.9633026049140154,0.00037084133855724843,0.0
2024-03-27,636920.2049140154,322077.9,958998.1049140154,0.9589981049140154,-0.0044684816360319735,0.0
2024-03-28,636920.2049140154,323287.6,960207.8049140153,0.9602078049140154,0.0012614206366010627,0.0
2024-03-29,636920.2049140154,325203.0,962123.2049140154,0.9621232049140154,0.0019947765371179926,0.0
2024-04-01,636524.5925140154,330579.7,967104.2925140155,0.9671042925140154,0.005177182687788218,0.0029362035813827693
2024-04-02,636524.5925140154,330151.6,966676.1925140154,0.9666761925140154,-0.00044266166877127144,0.0
2024-04-03,636524.5925140154,330038.9,966563.4925140154,0.9665634925140154,-0.0001165850580294725,0.0
2024-04-08,636524.5925140154,327523.2,964047.7925140155,0.9640477925140154,-0.002602726069713901,0.0
2024-04-09,636524.5925140154,327903.3,964427.8925140153,0.9644278925140153,0.0003942750587173638,0.0
2024-04-10,636524.5925140154,325157.6,961682.1925140154,0.9616821925140153,-0.0028469728232792813,0.0
2024-04-11,636524.5925140154,326133.9,962658.4925140154,0.9626584925140154,0.0010152002476491173,0.0
